ZCTA,Outcome
01921,0.524118186704513
01923,0.524118186704513
01929,0.524118186704513
01930,0.524118186704513
01937,0.524118186704513
01938,0.524118186704513
01940,0.524118186704513
01944,0.524118186704513
01945,0.524118186704513
01949,0.524118186704513
01960,0.524118186704513
01966,0.524118186704513
01969,0.524118186704513
01970,0.524118186704513
01982,0.524118186704513
01983,0.524118186704513
01984,0.524118186704513
02108,0.524118186704513
02109,0.524118186704513
02110,0.524118186704513
02111,0.524118186704513
02113,0.524118186704513
02114,0.524118186704513
02115,0.524118186704513
02116,0.524118186704513
02118,0.524118186704513
02119,0.524118186704513
02120,0.524118186704513
02121,0.524118186704513
02122,0.524118186704513
02124,0.524118186704513
02125,0.524118186704513
02126,0.524118186704513
02127,0.524118186704513
02128,0.524118186704513
02129,0.524118186704513
02130,0.524118186704513
02131,0.524118186704513
02132,0.524118186704513
02134,0.524118186704513
02135,0.524118186704513
02136,0.524118186704513
02138,0.524118186704513
02139,0.524118186704513
02140,0.524118186704513
02141,0.524118186704513
02142,0.524118186704513
02143,0.524118186704513
02144,0.524118186704513
02145,0.524118186704513
02148,0.524118186704513
02149,0.524118186704513
02150,0.524118186704513
02151,0.524118186704513
02152,0.524118186704513
02155,0.524118186704513
02163,0.524118186704513
02176,0.524118186704513
02180,0.524118186704513
02199,0.524118186704513
02203,0.524118186704513
02210,0.524118186704513
02215,0.524118186704513
02420,0.524118186704513
02421,0.524118186704513
02445,0.524118186704513
02446,0.524118186704513
02451,0.524118186704513
02452,0.524118186704513
02453,0.524118186704513
02457,0.524118186704513
02458,0.524118186704513
02459,0.524118186704513
02460,0.524118186704513
02461,0.524118186704513
02462,0.524118186704513
02464,0.524118186704513
02465,0.524118186704513
02466,0.524118186704513
02467,0.524118186704513
02468,0.524118186704513
02472,0.524118186704513
02474,0.524118186704513
02476,0.524118186704513
02478,0.524118186704513
02481,0.524118186704513
02482,0.524118186704513
02493,0.524118186704513
01810,0.533258561891506
01830,0.533258561891506
01832,0.533258561891506
01833,0.533258561891506
01834,0.533258561891506
01835,0.533258561891506
01840,0.533258561891506
01841,0.533258561891506
01843,0.533258561891506
01844,0.533258561891506
01845,0.533258561891506
01860,0.533258561891506
01913,0.533258561891506
01922,0.533258561891506
01950,0.533258561891506
01951,0.533258561891506
01952,0.533258561891506
01985,0.533258561891506
03865,0.533258561891506
02021,0.535567015597134
02032,0.535567015597134
02035,0.535567015597134
02048,0.535567015597134
02056,0.535567015597134
02062,0.535567015597134
02067,0.535567015597134
02071,0.535567015597134
02072,0.535567015597134
02081,0.535567015597134
02093,0.535567015597134
02169,0.535567015597134
02170,0.535567015597134
02171,0.535567015597134
02186,0.535567015597134
02301,0.535567015597134
02302,0.535567015597134
02322,0.535567015597134
02324,0.535567015597134
02330,0.535567015597134
02332,0.535567015597134
02333,0.535567015597134
02338,0.535567015597134
02341,0.535567015597134
02346,0.535567015597134
02347,0.535567015597134
02351,0.535567015597134
02356,0.535567015597134
02357,0.535567015597134
02360,0.535567015597134
02364,0.535567015597134
02366,0.535567015597134
02367,0.535567015597134
02368,0.535567015597134
02375,0.535567015597134
02379,0.535567015597134
02382,0.535567015597134
02703,0.535567015597134
02715,0.535567015597134
02718,0.535567015597134
02760,0.535567015597134
02762,0.535567015597134
02763,0.535567015597134
02764,0.535567015597134
02766,0.535567015597134
02767,0.535567015597134
02769,0.535567015597134
02771,0.535567015597134
02779,0.535567015597134
02780,0.535567015597134
02025,0.529185578131031
02043,0.529185578131031
02045,0.529185578131031
02047,0.529185578131031
02050,0.529185578131031
02061,0.529185578131031
02066,0.529185578131031
02184,0.529185578131031
02188,0.529185578131031
02189,0.529185578131031
02190,0.529185578131031
02191,0.529185578131031
02339,0.529185578131031
02343,0.529185578131031
02359,0.529185578131031
02370,0.529185578131031
02532,0.525297788421502
02534,0.525297788421502
02536,0.525297788421502
02537,0.525297788421502
02540,0.525297788421502
02542,0.525297788421502
02543,0.525297788421502
02553,0.525297788421502
02556,0.525297788421502
02559,0.525297788421502
02561,0.525297788421502
02562,0.525297788421502
02563,0.525297788421502
02601,0.525297788421502
02630,0.525297788421502
02631,0.525297788421502
02632,0.525297788421502
02633,0.525297788421502
02635,0.525297788421502
02637,0.525297788421502
02638,0.525297788421502
02639,0.525297788421502
02641,0.525297788421502
02642,0.525297788421502
02643,0.525297788421502
02644,0.525297788421502
02645,0.525297788421502
02646,0.525297788421502
02647,0.525297788421502
02648,0.525297788421502
02649,0.525297788421502
02650,0.525297788421502
02651,0.525297788421502
02652,0.525297788421502
02653,0.525297788421502
02655,0.525297788421502
02657,0.525297788421502
02659,0.525297788421502
02660,0.525297788421502
02663,0.525297788421502
02664,0.525297788421502
02666,0.525297788421502
02667,0.525297788421502
02668,0.525297788421502
02669,0.525297788421502
02670,0.525297788421502
02671,0.525297788421502
02672,0.525297788421502
02673,0.525297788421502
02675,0.525297788421502
02713,0.525297788421502
02538,0.539253997273666
02558,0.539253997273666
02571,0.539253997273666
02576,0.539253997273666
02702,0.539253997273666
02717,0.539253997273666
02719,0.539253997273666
02720,0.539253997273666
02721,0.539253997273666
02723,0.539253997273666
02724,0.539253997273666
02725,0.539253997273666
02726,0.539253997273666
02738,0.539253997273666
02739,0.539253997273666
02740,0.539253997273666
02743,0.539253997273666
02744,0.539253997273666
02745,0.539253997273666
02746,0.539253997273666
02747,0.539253997273666
02748,0.539253997273666
02770,0.539253997273666
02777,0.539253997273666
02790,0.539253997273666
02791,0.539253997273666
02804,0.537392891823832
02807,0.537392891823832
02808,0.537392891823832
02812,0.537392891823832
02813,0.537392891823832
02822,0.537392891823832
02832,0.537392891823832
02833,0.537392891823832
02835,0.537392891823832
02836,0.537392891823832
02852,0.537392891823832
02873,0.537392891823832
02874,0.537392891823832
02875,0.537392891823832
02879,0.537392891823832
02881,0.537392891823832
02882,0.537392891823832
02891,0.537392891823832
02892,0.537392891823832
02894,0.537392891823832
02898,0.537392891823832
02802,0.541602747278822
02806,0.541602747278822
02809,0.541602747278822
02814,0.541602747278822
02815,0.541602747278822
02816,0.541602747278822
02817,0.541602747278822
02818,0.541602747278822
02825,0.541602747278822
02826,0.541602747278822
02827,0.541602747278822
02828,0.541602747278822
02830,0.541602747278822
02831,0.541602747278822
02837,0.541602747278822
02838,0.541602747278822
02839,0.541602747278822
02840,0.541602747278822
02841,0.541602747278822
02842,0.541602747278822
02857,0.541602747278822
02858,0.541602747278822
02859,0.541602747278822
02860,0.541602747278822
02861,0.541602747278822
02863,0.541602747278822
02864,0.541602747278822
02865,0.541602747278822
02871,0.541602747278822
02872,0.541602747278822
02876,0.541602747278822
02878,0.541602747278822
02885,0.541602747278822
02886,0.541602747278822
02888,0.541602747278822
02889,0.541602747278822
02893,0.541602747278822
02895,0.541602747278822
02896,0.541602747278822
02903,0.541602747278822
02904,0.541602747278822
02905,0.541602747278822
02906,0.541602747278822
02907,0.541602747278822
02908,0.541602747278822
02909,0.541602747278822
02910,0.541602747278822
02911,0.541602747278822
02912,0.541602747278822
02914,0.541602747278822
02915,0.541602747278822
02916,0.541602747278822
02917,0.541602747278822
02919,0.541602747278822
02920,0.541602747278822
02921,0.541602747278822
03031,0.541930063640843
03032,0.541930063640843
03033,0.541930063640843
03034,0.541930063640843
03045,0.541930063640843
03049,0.541930063640843
03051,0.541930063640843
03052,0.541930063640843
03054,0.541930063640843
03055,0.541930063640843
03057,0.541930063640843
03060,0.541930063640843
03062,0.541930063640843
03063,0.541930063640843
03064,0.541930063640843
03070,0.541930063640843
03082,0.541930063640843
03086,0.541930063640843
03101,0.541930063640843
03102,0.541930063640843
03103,0.541930063640843
03104,0.541930063640843
03106,0.541930063640843
03109,0.541930063640843
03110,0.541930063640843
03036,0.539708380782677
03037,0.539708380782677
03038,0.539708380782677
03042,0.539708380782677
03044,0.539708380782677
03053,0.539708380782677
03076,0.539708380782677
03077,0.539708380782677
03079,0.539708380782677
03087,0.539708380782677
03290,0.539708380782677
03291,0.539708380782677
03801,0.539708380782677
03811,0.539708380782677
03819,0.539708380782677
03826,0.539708380782677
03827,0.539708380782677
03833,0.539708380782677
03840,0.539708380782677
03841,0.539708380782677
03842,0.539708380782677
03844,0.539708380782677
03848,0.539708380782677
03854,0.539708380782677
03856,0.539708380782677
03857,0.539708380782677
03858,0.539708380782677
03862,0.539708380782677
03870,0.539708380782677
03871,0.539708380782677
03873,0.539708380782677
03874,0.539708380782677
03885,0.539708380782677
03043,0.547760649192425
03047,0.547760649192425
03048,0.547760649192425
03071,0.547760649192425
03084,0.547760649192425
03431,0.547760649192425
03441,0.547760649192425
03442,0.547760649192425
03443,0.547760649192425
03444,0.547760649192425
03445,0.547760649192425
03446,0.547760649192425
03447,0.547760649192425
03448,0.547760649192425
03449,0.547760649192425
03450,0.547760649192425
03451,0.547760649192425
03452,0.547760649192425
03455,0.547760649192425
03456,0.547760649192425
03457,0.547760649192425
03458,0.547760649192425
03461,0.547760649192425
03462,0.547760649192425
03464,0.547760649192425
03465,0.547760649192425
03466,0.547760649192425
03467,0.547760649192425
03470,0.547760649192425
03602,0.547760649192425
03604,0.547760649192425
03608,0.547760649192425
03046,0.544087974160995
03218,0.544087974160995
03221,0.544087974160995
03224,0.544087974160995
03225,0.544087974160995
03229,0.544087974160995
03234,0.544087974160995
03242,0.544087974160995
03244,0.544087974160995
03258,0.544087974160995
03261,0.544087974160995
03263,0.544087974160995
03273,0.544087974160995
03275,0.544087974160995
03278,0.544087974160995
03280,0.544087974160995
03281,0.544087974160995
03301,0.544087974160995
03303,0.544087974160995
03304,0.544087974160995
03307,0.544087974160995
03440,0.544087974160995
03216,0.547568786498573
03230,0.547568786498573
03233,0.547568786498573
03240,0.547568786498573
03255,0.547568786498573
03257,0.547568786498573
03260,0.547568786498573
03284,0.547568786498573
03287,0.547568786498573
03746,0.547568786498573
03751,0.547568786498573
03752,0.547568786498573
03753,0.547568786498573
03754,0.547568786498573
03773,0.547568786498573
03782,0.547568786498573
03217,0.546578946983198
03223,0.546578946983198
03241,0.546578946983198
03245,0.546578946983198
03264,0.546578946983198
03266,0.546578946983198
03279,0.546578946983198
03282,0.546578946983198
03285,0.546578946983198
03293,0.546578946983198
03220,0.543165941929443
03227,0.543165941929443
03237,0.543165941929443
03246,0.543165941929443
03249,0.543165941929443
03809,0.543165941929443
03810,0.543165941929443
03814,0.543165941929443
03816,0.543165941929443
03830,0.543165941929443
03837,0.543165941929443
03850,0.543165941929443
03853,0.543165941929443
03864,0.543165941929443
03872,0.543165941929443
03882,0.543165941929443
03883,0.543165941929443
03890,0.543165941929443
03894,0.543165941929443
03609,0.529809512602525
06401,0.529809512602525
06403,0.529809512602525
06405,0.529809512602525
06413,0.529809512602525
06418,0.529809512602525
06419,0.529809512602525
06437,0.529809512602525
06443,0.529809512602525
06460,0.529809512602525
06461,0.529809512602525
06468,0.529809512602525
06471,0.529809512602525
06472,0.529809512602525
06473,0.529809512602525
06475,0.529809512602525
06477,0.529809512602525
06478,0.529809512602525
06483,0.529809512602525
06484,0.529809512602525
06498,0.529809512602525
06510,0.529809512602525
06511,0.529809512602525
06512,0.529809512602525
06513,0.529809512602525
06514,0.529809512602525
06515,0.529809512602525
06516,0.529809512602525
06517,0.529809512602525
06518,0.529809512602525
06519,0.529809512602525
06524,0.529809512602525
06525,0.529809512602525
06604,0.529809512602525
06605,0.529809512602525
06606,0.529809512602525
06607,0.529809512602525
06608,0.529809512602525
06610,0.529809512602525
06611,0.529809512602525
06612,0.529809512602525
06614,0.529809512602525
06615,0.529809512602525
06807,0.529809512602525
06820,0.529809512602525
06824,0.529809512602525
06825,0.529809512602525
06830,0.529809512602525
06831,0.529809512602525
06840,0.529809512602525
06850,0.529809512602525
06851,0.529809512602525
06853,0.529809512602525
06854,0.529809512602525
06855,0.529809512602525
06856,0.529809512602525
06870,0.529809512602525
06878,0.529809512602525
06880,0.529809512602525
06883,0.529809512602525
06890,0.529809512602525
06897,0.529809512602525
06901,0.529809512602525
06902,0.529809512602525
06903,0.529809512602525
06905,0.529809512602525
06906,0.529809512602525
06907,0.529809512602525
03251,0.541940673363228
03262,0.541940673363228
03561,0.541940673363228
03574,0.541940673363228
03575,0.541940673363228
03580,0.541940673363228
03585,0.541940673363228
03586,0.541940673363228
03771,0.541940673363228
03570,0.55318504423747
03576,0.55318504423747
03579,0.55318504423747
03581,0.55318504423747
03582,0.55318504423747
03583,0.55318504423747
03584,0.55318504423747
03588,0.55318504423747
03590,0.55318504423747
03592,0.55318504423747
03593,0.55318504423747
03595,0.55318504423747
03597,0.55318504423747
03598,0.55318504423747
04261,0.55318504423747
05858,0.55318504423747
05902,0.55318504423747
05904,0.55318504423747
05905,0.55318504423747
05906,0.55318504423747
03238,0.552037610205857
03740,0.552037610205857
03765,0.552037610205857
03774,0.552037610205857
03779,0.552037610205857
03780,0.552037610205857
03785,0.552037610205857
05033,0.552037610205857
05040,0.552037610205857
05051,0.552037610205857
05069,0.552037610205857
05081,0.552037610205857
03741,0.544728423697585
03745,0.544728423697585
03748,0.544728423697585
03750,0.544728423697585
03755,0.544728423697585
03766,0.544728423697585
03768,0.544728423697585
03770,0.544728423697585
03777,0.544728423697585
03781,0.544728423697585
03784,0.544728423697585
05001,0.544728423697585
05031,0.544728423697585
05032,0.544728423697585
05034,0.544728423697585
05035,0.544728423697585
05036,0.544728423697585
05037,0.544728423697585
05038,0.544728423697585
05039,0.544728423697585
05041,0.544728423697585
05043,0.544728423697585
05045,0.544728423697585
05048,0.544728423697585
05052,0.544728423697585
05053,0.544728423697585
05055,0.544728423697585
05056,0.544728423697585
05058,0.544728423697585
05059,0.544728423697585
05060,0.544728423697585
05061,0.544728423697585
05062,0.544728423697585
05065,0.544728423697585
05067,0.544728423697585
05068,0.544728423697585
05070,0.544728423697585
05071,0.544728423697585
05072,0.544728423697585
05075,0.544728423697585
05076,0.544728423697585
05077,0.544728423697585
05079,0.544728423697585
05083,0.544728423697585
05084,0.544728423697585
05086,0.544728423697585
05089,0.544728423697585
05091,0.544728423697585
05101,0.544728423697585
05141,0.544728423697585
05142,0.544728423697585
05143,0.544728423697585
05146,0.544728423697585
05148,0.544728423697585
05149,0.544728423697585
05150,0.544728423697585
05151,0.544728423697585
05152,0.544728423697585
05153,0.544728423697585
05154,0.544728423697585
05155,0.544728423697585
05156,0.544728423697585
05158,0.544728423697585
05161,0.544728423697585
05301,0.544728423697585
05340,0.544728423697585
05341,0.544728423697585
05342,0.544728423697585
05343,0.544728423697585
05345,0.544728423697585
05346,0.544728423697585
05353,0.544728423697585
05354,0.544728423697585
05355,0.544728423697585
05358,0.544728423697585
05359,0.544728423697585
05362,0.544728423697585
05751,0.544728423697585
05758,0.544728423697585
05762,0.544728423697585
05767,0.544728423697585
05772,0.544728423697585
03215,0.546289776516027
03259,0.546289776516027
03812,0.546289776516027
03813,0.546289776516027
03817,0.546289776516027
03818,0.546289776516027
03832,0.546289776516027
03836,0.546289776516027
03838,0.546289776516027
03845,0.546289776516027
03846,0.546289776516027
03847,0.546289776516027
03849,0.546289776516027
03860,0.546289776516027
03875,0.546289776516027
03886,0.546289776516027
03820,0.543367550660042
03823,0.543367550660042
03824,0.543367550660042
03825,0.543367550660042
03835,0.543367550660042
03839,0.543367550660042
03851,0.543367550660042
03852,0.543367550660042
03855,0.543367550660042
03861,0.543367550660042
03867,0.543367550660042
03868,0.543367550660042
03869,0.543367550660042
03878,0.543367550660042
03884,0.543367550660042
03887,0.543367550660042
03901,0.543367550660042
03906,0.543367550660042
03908,0.543367550660042
04027,0.543367550660042
03902,0.535316260029224
03903,0.535316260029224
03904,0.535316260029224
03905,0.535316260029224
03907,0.535316260029224
03909,0.535316260029224
03910,0.535316260029224
03911,0.535316260029224
04090,0.535316260029224
04001,0.53944992242849
04002,0.53944992242849
04005,0.53944992242849
04006,0.53944992242849
04015,0.53944992242849
04020,0.53944992242849
04021,0.53944992242849
04024,0.53944992242849
04029,0.53944992242849
04030,0.53944992242849
04038,0.53944992242849
04039,0.53944992242849
04041,0.53944992242849
04042,0.53944992242849
04043,0.53944992242849
04046,0.53944992242849
04047,0.53944992242849
04048,0.53944992242849
04049,0.53944992242849
04056,0.53944992242849
04061,0.53944992242849
04062,0.53944992242849
04063,0.53944992242849
04064,0.53944992242849
04068,0.53944992242849
04071,0.53944992242849
04072,0.53944992242849
04073,0.53944992242849
04074,0.53944992242849
04076,0.53944992242849
04083,0.53944992242849
04084,0.53944992242849
04085,0.53944992242849
04087,0.53944992242849
04091,0.53944992242849
04092,0.53944992242849
04093,0.53944992242849
04095,0.53944992242849
04096,0.53944992242849
04097,0.53944992242849
04101,0.53944992242849
04102,0.53944992242849
04103,0.53944992242849
04105,0.53944992242849
04106,0.53944992242849
04107,0.53944992242849
04108,0.53944992242849
04109,0.53944992242849
04110,0.53944992242849
04003,0.538879178601024
04008,0.538879178601024
04011,0.538879178601024
04017,0.538879178601024
04019,0.538879178601024
04032,0.538879178601024
04050,0.538879178601024
04066,0.538879178601024
04069,0.538879178601024
04079,0.538879178601024
04086,0.538879178601024
04222,0.538879178601024
04287,0.538879178601024
04342,0.538879178601024
04357,0.538879178601024
04530,0.538879178601024
04548,0.538879178601024
04562,0.538879178601024
04579,0.538879178601024
04009,0.550127707700575
04010,0.550127707700575
04022,0.550127707700575
04037,0.550127707700575
04040,0.550127707700575
04051,0.550127707700575
04055,0.550127707700575
04057,0.550127707700575
04088,0.550127707700575
04210,0.550127707700575
04216,0.550127707700575
04217,0.550127707700575
04219,0.550127707700575
04220,0.550127707700575
04221,0.550127707700575
04224,0.550127707700575
04226,0.550127707700575
04227,0.550127707700575
04228,0.550127707700575
04231,0.550127707700575
04234,0.550127707700575
04236,0.550127707700575
04237,0.550127707700575
04238,0.550127707700575
04239,0.550127707700575
04240,0.550127707700575
04250,0.550127707700575
04252,0.550127707700575
04253,0.550127707700575
04254,0.550127707700575
04255,0.550127707700575
04256,0.550127707700575
04257,0.550127707700575
04258,0.550127707700575
04259,0.550127707700575
04260,0.550127707700575
04263,0.550127707700575
04267,0.550127707700575
04268,0.550127707700575
04270,0.550127707700575
04271,0.550127707700575
04274,0.550127707700575
04275,0.550127707700575
04276,0.550127707700575
04280,0.550127707700575
04281,0.550127707700575
04282,0.550127707700575
04284,0.550127707700575
04285,0.550127707700575
04286,0.550127707700575
04289,0.550127707700575
04290,0.550127707700575
04292,0.550127707700575
04294,0.550127707700575
04349,0.550127707700575
04350,0.550127707700575
04352,0.550127707700575
04360,0.550127707700575
04936,0.550127707700575
04938,0.550127707700575
04940,0.550127707700575
04947,0.550127707700575
04955,0.550127707700575
04956,0.550127707700575
04961,0.550127707700575
04964,0.550127707700575
04966,0.550127707700575
04970,0.550127707700575
04982,0.550127707700575
04983,0.550127707700575
04984,0.550127707700575
04992,0.550127707700575
04265,0.549604330695188
04330,0.549604330695188
04343,0.549604330695188
04344,0.549604330695188
04345,0.549604330695188
04346,0.549604330695188
04347,0.549604330695188
04351,0.549604330695188
04353,0.549604330695188
04354,0.549604330695188
04355,0.549604330695188
04358,0.549604330695188
04359,0.549604330695188
04363,0.549604330695188
04364,0.549604330695188
04901,0.549604330695188
04910,0.549604330695188
04911,0.549604330695188
04912,0.549604330695188
04917,0.549604330695188
04918,0.549604330695188
04920,0.549604330695188
04922,0.549604330695188
04924,0.549604330695188
04925,0.549604330695188
04926,0.549604330695188
04927,0.549604330695188
04937,0.549604330695188
04942,0.549604330695188
04944,0.549604330695188
04950,0.549604330695188
04957,0.549604330695188
04958,0.549604330695188
04962,0.549604330695188
04963,0.549604330695188
04975,0.549604330695188
04976,0.549604330695188
04978,0.549604330695188
04979,0.549604330695188
04985,0.549604330695188
04989,0.549604330695188
04348,0.540685278854177
04535,0.540685278854177
04537,0.540685278854177
04538,0.540685278854177
04539,0.540685278854177
04541,0.540685278854177
04543,0.540685278854177
04544,0.540685278854177
04551,0.540685278854177
04553,0.540685278854177
04554,0.540685278854177
04555,0.540685278854177
04556,0.540685278854177
04558,0.540685278854177
04564,0.540685278854177
04568,0.540685278854177
04570,0.540685278854177
04571,0.540685278854177
04573,0.540685278854177
04575,0.540685278854177
04576,0.540685278854177
04578,0.540685278854177
04401,0.548897111193178
04410,0.548897111193178
04411,0.548897111193178
04412,0.548897111193178
04416,0.548897111193178
04419,0.548897111193178
04422,0.548897111193178
04427,0.548897111193178
04428,0.548897111193178
04429,0.548897111193178
04431,0.548897111193178
04434,0.548897111193178
04435,0.548897111193178
04444,0.548897111193178
04449,0.548897111193178
04450,0.548897111193178
04453,0.548897111193178
04456,0.548897111193178
04461,0.548897111193178
04468,0.548897111193178
04469,0.548897111193178
04472,0.548897111193178
04473,0.548897111193178
04474,0.548897111193178
04475,0.548897111193178
04488,0.548897111193178
04489,0.548897111193178
04496,0.548897111193178
04928,0.548897111193178
04929,0.548897111193178
04932,0.548897111193178
04933,0.548897111193178
04943,0.548897111193178
04953,0.548897111193178
04965,0.548897111193178
04967,0.548897111193178
04969,0.548897111193178
04971,0.548897111193178
04406,0.551725801125748
04414,0.551725801125748
04415,0.551725801125748
04417,0.551725801125748
04426,0.551725801125748
04430,0.551725801125748
04441,0.551725801125748
04442,0.551725801125748
04443,0.551725801125748
04448,0.551725801125748
04451,0.551725801125748
04455,0.551725801125748
04457,0.551725801125748
04459,0.551725801125748
04460,0.551725801125748
04462,0.551725801125748
04463,0.551725801125748
04464,0.551725801125748
04478,0.551725801125748
04479,0.551725801125748
04481,0.551725801125748
04485,0.551725801125748
04487,0.551725801125748
04493,0.551725801125748
04495,0.551725801125748
04733,0.551725801125748
04923,0.551725801125748
04930,0.551725801125748
